region_id,x,y,distance,elevation,height_std,point_density,point_count,semantic_label,semantic_importance,confidence,dynamic_relevance,uncertainty,semantic_source,dominant_class_ratio,uncertainty_source,dynamic_source,terrain_complexity
204,4.427142262458801,-18.800074100494385,19.314304926559707,-0.9009309858083725,0.02165965251540852,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00819692611216095
205,4.627661800384521,-16.97223663330078,17.591818270875105,-1.2304506301879883,0.2545892056812602,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09634729395766932
206,4.6954021790448355,-12.639462280273438,13.48342717403235,0.4197431314948891,1.2168703556942473,21.25,85,unknown,0.5,0.0,0.2,0.5,fallback,0.611764705882353,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.46051506997210145
207,4.935658060271164,-11.029968590571963,12.083911932686524,-0.7835895803479522,1.0535487848082306,29.0,116,vehicle,1.0,0.0,0.8,0.5,annotation,0.7758620689655172,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3987072986737221
208,5.184557813279172,-9.33214737506623,10.675608383094128,-1.685026003959331,0.6064415738722148,23.5,94,vehicle,1.0,0.0,0.8,0.5,annotation,0.5425531914893617,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.22950307115208046
209,4.529219147185205,-6.825700850553916,8.191704229553306,-1.12062297541071,0.7899106487371098,35.5,142,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2989355077742386
210,4.59618529427815,-5.072047719814507,6.844748887389096,-1.3633775749964079,0.732465667156911,50.75,203,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.27719590372508035
211,4.397830434873993,-2.75235674038432,5.188099860280541,-1.3041122597371178,0.7333021967569026,76.5,306,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2775124818103884
212,4.46127485384008,-0.9737455012678213,4.566306343506221,-1.3289072903582413,0.6404622297998261,162.25,649,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.242377922340367
213,4.228043921047336,0.9265493113849761,4.328377181431085,-1.295827162902498,0.5144267475598848,144.75,579,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.19468077970631828
214,4.7055467179164525,3.031468188122199,5.597496698533299,-0.8752003343031829,0.8241471718453254,144.25,577,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3118920522089055
215,5.113619814614881,4.884841120805863,7.071830059039726,-1.304080844685361,0.7818140259341884,58.25,233,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.29587140419148855
216,4.940456549326579,6.891222106085883,8.479212995979678,-1.4954381759720619,0.05879702261676237,24.75,99,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.022251273406246854
217,4.880223482305353,8.816308212280273,10.076897922037572,-1.4215101697228172,0.06198882339238534,13.75,55,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.02345918544933745
218,4.883071114035213,10.967152707716998,12.005116493358546,-1.2407482511856978,0.07052100705759032,12.75,51,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.026688123634256097
219,5.022622089385987,13.392295188903809,14.3031571018263,-1.0011585998535155,0.003946948280655455,6.25,25,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0014936917109837234
220,4.715398402924233,14.810266961442663,15.542811507816097,-0.25638155926324235,0.418516859278496,11.75,47,vehicle,1.0,0.0,0.8,0.5,annotation,0.7872340425531915,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.158384432518436
221,4.169168949127197,16.028473536173504,16.561821567272748,-0.772442897160848,0.00027495989948193216,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00010405642372412226
222,5.1311589649745395,23.522475160871235,24.075623149103386,3.805048131942749,0.6743392988388524,8.75,35,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2551984341935432
223,4.863375680787223,24.758445807865687,25.231588571342364,3.1507759945733205,0.7950280365045488,7.0,28,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.30087214315595273
224,5.181909084320068,51.82341766357422,52.08184712633966,4.858879089355469,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
225,6.792423248291016,-31.02259635925293,31.75749515394842,-1.4812989234924316,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
226,7.992862701416016,-25.5364933013916,26.758145382214096,-3.124727725982666,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
227,7.657250881195068,-23.058792114257812,24.296941882181816,-2.8373167514801025,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
228,7.219574451446533,-20.931891123453777,22.141958388184694,-2.5856998761494956,0.03495417978996396,0.75,3,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.01322813599367294
229,7.450075149536133,-14.518116474151611,16.318067461889235,-1.90561044216156,0.0012727975845336914,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0004816802923656147
230,7.377383809340627,-12.825225026983963,14.795681426115427,-1.9488685507523387,0.24415754881859425,4.75,19,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09239951499538633
231,6.072444438934326,-10.907051086425781,12.48352293488686,-2.352219502131144,0.0012212877676144737,0.75,3,vehicle,1.0,0.0,0.8,0.5,annotation,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0004621868049683723
232,7.012909173965454,-8.854998975992203,11.295658544197934,-2.154255725443363,0.1127336078543876,8.0,32,unknown,0.5,0.0,0.2,0.5,fallback,0.96875,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.042663152295835144
233,6.9493664458945945,-6.926331502419931,9.811613632871017,-1.938619919397213,0.28132303025431454,13.5,54,unknown,0.5,0.0,0.2,0.5,fallback,0.8148148148148148,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.10646450080412763
234,6.8807923567922495,-4.908782477127878,8.452304352367367,-1.960705636676989,0.03773248266874802,23.75,95,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.014279562991331193
235,7.050918619511491,-3.249193502684771,7.763550205728225,-1.8365828869706493,0.13348012022070488,14.75,59,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.05051450765948921
236,7.44625123602445,-0.93397866283121,7.504596832116941,-1.4297374646520353,0.24982405501503516,45.75,183,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09454395995235347
237,7.0033335918965545,0.849674967244146,7.054688437439887,-1.3161310906643453,0.24024890758530504,46.0,184,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09092032028691051
238,6.575870291392008,2.485257705052694,7.0298347028743,-1.4525933980941772,0.17549076256482438,3.75,15,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.066413106724003
239,6.272432418969961,5.262589509670551,8.187689344243582,-0.9714467342083271,0.5964416867080324,6.5,26,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.22571869205567358
240,6.986342725546463,6.928999641667241,9.839716495561278,-0.9914732592360056,0.6106909676814568,23.0,92,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.23111122100818052
241,6.843560450785869,8.821980734129209,11.165198776417167,-1.3063842315931578,0.012541843931054206,9.25,37,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.004746362756280191
242,6.979577098573957,10.875744819641113,12.922705670906868,-1.207105623824256,0.010299169182089264,7.0,28,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.003897640035645722
243,7.009273052215576,12.799049417177836,14.592654820281187,-1.0213947395483653,0.0071554025540128885,6.0,24,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0027079061400586443
244,6.976974805196126,15.265628950936454,16.784445319998238,-0.7833613668169294,0.003501760734630076,5.25,21,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0013252139656353948
245,7.428840001424153,19.10131369696723,20.495068887825372,-0.4760505325264401,0.0010706765672411796,2.25,9,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0004051891739931981
246,6.994786140530608,23.432370740313864,24.454100508161744,4.034532929575721,0.474493887582503,10.75,43,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.1795685011298725
247,7.084647688754769,24.544085436089095,25.546122264794302,2.2053861812103626,0.6392535250890944,10.75,43,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.24192049749487418
248,9.203946590423584,-34.22952651977539,35.44535397774124,4.144691467285156,0.0012774467468261719,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00048343973147793644
249,8.104769706726074,-25.380281448364258,26.64293486831448,-3.1112749576568604,0.0,0.25,1,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0
250,8.179883241653442,-12.773021697998047,15.167747794073177,-2.036253869533539,0.25852670402099304,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09783740941241108
251,8.496802965799967,-11.166777080959744,14.031841326621212,-2.307464506891039,0.061069129526699815,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.023111134498036687
252,9.42328945795695,-8.911863194571602,12.969953346377254,-1.8188524941603343,0.23190388602527473,9.0,36,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.08776221213705461
253,8.885326633453369,-6.740960693359375,11.153007686385402,-1.8327604198455811,0.19615426512690107,12.5,50,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.07423304767639351
254,8.823972625117149,-5.189505230995916,10.236867559529662,-1.6185685261603324,0.2365476603590995,15.5,62,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.08951961221855786
255,8.19681199391683,-2.854319846991337,8.679566155779185,-1.5070476405548328,0.24629094249922134,16.5,66,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.09320688115030554
256,8.03148165616122,-1.8756738901138306,8.247596627824917,-1.6266136386177756,0.12831330451036957,2.75,11,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.04855916665932118
257,9.922533211500749,1.691907885281936,10.065744762590326,1.0620434818632456,0.7979109171415082,23.0,92,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.301963146788376
258,9.6775496123267,2.621763014402546,10.026395553873476,-0.13801828587320863,1.1853567638254907,76.25,305,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.44858899757120624
259,8.86355226690119,4.213949420235374,9.814271674678222,-1.6525680802085183,0.024482170437643638,2.75,11,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.009265085947243831
260,8.70024501800537,7.346464061737061,11.387045164735294,-1.4441151332855224,0.10628115880032624,6.25,25,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.04022127341061304
261,8.770714964185442,8.787245494978768,12.415358406909206,0.2317290767787199,1.31203943982805,14.0,56,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4965310656235486
262,8.94494334511135,10.989776735720428,14.169940160361785,-1.1529728122379468,0.08843291340759044,5.75,23,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.033466744518152965
263,8.517474541297325,12.232358345618614,14.905635285262868,-1.0427387494307299,0.0049768319321953905,3.25,13,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0018834431250375672
264,8.95813783009847,14.590998059227353,17.121491107593922,-0.7991357360567365,0.005413690994195064,5.25,21,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0020487690207365785
265,9.564027033354106,17.242387169285823,19.717264728919186,0.0001918228111830295,0.3325446641957486,4.75,19,vehicle,1.0,0.0,0.8,0.5,annotation,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.12584892760706942
266,8.943431430392796,18.67080232832167,20.702266188352414,-0.4548945095496795,0.11030207193033846,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,0.5555555555555556,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.041742956540417694
267,9.20265723998288,23.229964060955737,24.98639891120576,2.7617226944367066,1.602103336542064,20.75,83,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6063034789842352
268,8.672354581879407,24.185726956623355,25.6935618864762,1.7687650788121108,0.8287277629987571,10.25,41,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.31362554110989255
269,10.12666928768158,-33.67723894119263,35.16682888126614,0.8241597623127745,1.4235037355025402,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5387138566511462
270,11.835532903671265,-24.93095064163208,27.597683580499652,0.9638238996267319,0.32407973343211827,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.12264544075682217
271,11.277651906013489,-18.826693058013916,21.946065798085066,-1.983619973063469,0.3061328362577832,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.11585357786909015
272,10.23653507232666,-14.46270809173584,17.718819814923766,-2.4907442569732665,0.04190179190745925,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.01585740546798929
273,10.629490988595146,-12.865409987313408,16.688464663302284,-0.9214487586702619,2.097570290841556,3.5,14,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.7938090732000784
274,11.728318260192871,-10.794733390808105,15.939878236391927,1.1158684836977628,1.4893689096769598,31.25,125,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5636400167401991
275,11.688356010166146,-9.017841243179593,14.76276149328363,0.772231090581389,1.4460399003641107,42.25,169,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5472424920062313
276,11.494857168197631,-7.506270365715027,13.728650192953278,0.26297862112522125,1.3395329335038604,25.0,100,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5069357633011988
277,11.197667630513509,-4.712761910756429,12.148987002665145,-0.2604263210075996,1.0984377462687458,26.25,105,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4156951750988737
278,10.927397613525391,-3.1815099787712096,11.381125794450266,0.4861868268251419,1.4646709437987073,25.0,100,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5542932646960151
279,10.438340471936511,-0.7959829766690555,10.468645600421034,0.31940100397105786,1.0325969759230427,77.0,308,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.3907782504479564
280,10.135347805239938,0.865878537046559,10.172267238629741,0.2716703570929233,0.9014823182405266,88.0,352,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.34115893358771127
281,10.180732851443084,2.638773928517881,10.517150243211233,-1.4700590138850005,0.21188585328971898,5.75,23,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0801865441928233
282,11.088467333051893,4.96299163500468,12.148472898487505,-1.553692791197035,0.0336296422443494,4.5,18,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.012726875117651876
283,11.417688846588135,7.479358355204265,13.649337712983254,-1.3261371453603108,0.0899051884183541,1.5,6,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.03402391548252672
284,10.871443430582682,8.505234956741333,13.803162823560914,-0.7039061383693479,0.808594159093756,3.0,12,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.30600613616037153
285,10.599001990424263,11.319819026523167,15.507325558788445,-1.0856054756376479,0.015807186742952388,2.25,9,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.005982106207887472
286,11.255218165261406,13.72267130443028,17.748003935008146,-0.8281441671507699,0.006447241544451626,3.5,14,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0024399081439339366
287,10.252222379048666,14.09916909535726,17.432573903154506,-0.8132176597913107,0.0019982122692580656,1.5,6,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0007562078069290253
288,11.13571934472947,17.084003902616956,20.392828020390244,0.1763246069028918,0.4318717216741601,10.5,42,vehicle,1.0,0.0,0.8,0.5,annotation,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.1634384757547003
289,10.841097259521485,18.12247657775879,21.117612249064052,-0.49054633378982543,0.0004711969076018582,1.25,5,vehicle,1.0,0.0,0.8,0.5,annotation,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.00017832078483916129
290,10.972768448946768,23.069382667541504,25.545998984100542,2.6023191572800117,1.4069932518231105,28.5,114,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5324655932175548
291,12.639466476440429,-28.52893829345703,31.20346828416579,1.4547923803329468,0.003500995907315345,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0013249245227192191
292,12.17161922454834,-24.842991638183594,27.66446363265073,0.7731222588510718,0.48380331443718105,1.25,5,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.1830915809216687
293,13.064621578563344,-18.606222360784358,22.73490372818884,1.151728677212536,2.1922174296607575,13.75,55,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.829627542728919
294,12.869986817643449,-17.051019256179398,21.362907535279856,1.771208234389731,1.6156638367449077,18.5,74,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.6114353442405027
295,12.559772609192649,-14.990162307833447,19.556401867670253,1.700857047276876,1.4617798943277187,20.25,81,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5531991696322354
296,12.246931791305542,-13.026564234778995,17.87956134986856,1.6619501002579844,1.3271356513045225,21.0,84,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.5022441088017885
297,12.492894315007907,-11.03925529878531,16.671459621692293,-0.31468841448033563,0.9519307201727456,16.75,67,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.36025073678357605
298,12.044374465942383,-9.000217533111572,15.035653358573208,-0.3498870508017717,0.3524525095887697,2.5,10,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.13338289601320294
299,12.475133623395648,-4.190860748291016,13.160253520853727,0.379860895290871,0.7728065320229142,1.75,7,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.2924625885609548
300,12.765659435375317,-3.337340851087828,13.194692295628819,-0.14398174394689803,1.057759439273386,9.25,37,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.4003007879280011
301,12.234883308410645,4.756991326808929,13.127122154294169,-1.533645048737526,0.007822627399758498,2.0,8,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.002960412165115325
302,12.673827115227194,6.682416859795065,14.32761629981559,-1.3376280349843643,0.03219163843447655,4.25,17,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.012182673821248418
303,12.309868335723877,8.348470211029053,14.873796196912771,0.3450387418270111,0.0056091248989105225,0.5,2,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0021227294536486072
304,12.157706260681152,10.580272197723389,16.1168229281991,-1.1273039281368256,0.003423068812432242,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0012954336230643082
305,12.177951335906982,13.364184379577637,18.080484586179253,-0.8434631377458572,0.002180470004617272,1.0,4,unknown,0.5,0.0,0.2,0.5,fallback,1.0,documented fallback 0.5 (no estimator),PROJECT_DYNAMIC_PRIOR heuristic (not measured velocity),0.0008251818215881438
